temps (s)	HR_4	HR_8	HR_12	FLX_8	FLX_16	T_4	T_8	T_12
419700	0.49493697	0.580548804	0.670039863	3.038523854	4.618507509	294.7733924	291.8205606	288.5246034
420000	0.494901417	0.580472168	0.669932265	3.041461229	4.629186721	294.7629808	291.8032535	288.5073826
420300	0.494865864	0.580395533	0.669824667	3.044398135	4.639864401	294.7525692	291.7859465	288.4901618
420600	0.494852778	0.58032256	0.669722969	3.048424495	4.623123749	294.7510344	291.7696871	288.4729332
420900	0.494839692	0.580249586	0.66962127	3.052450263	4.60638575	294.7494996	291.7534277	288.4557047
421200	0.494826606	0.580176612	0.669519572	3.05647544	4.589650403	294.7479648	291.7371683	288.4384761
421500	0.49479029	0.58010719	0.669421676	3.060908359	4.482092738	294.737935	291.7220065	288.4227909
421800	0.494753975	0.580037768	0.669323779	3.065340674	4.374524298	294.7279051	291.7068446	288.4071057
422100	0.49471766	0.579968346	0.669225883	3.069772385	4.266945077	294.7178752	291.6916828	288.3914205
422400	0.494679164	0.579901056	0.669134918	3.072858713	4.249665806	294.7062726	291.677112	288.3774275
422700	0.494640669	0.579833767	0.669043954	3.075944629	4.232387168	294.6946699	291.6625412	288.3634346
423000	0.494602174	0.579766478	0.66895299	3.079030134	4.215109164	294.6830672	291.6479704	288.3494416
423300	0.49458772	0.579702485	0.668866272	3.082330291	4.200579022	294.6827002	291.6343388	288.3363804
423600	0.494573266	0.579638493	0.668779555	3.085630038	4.186049853	294.6823332	291.6207071	288.3233191
423900	0.494558812	0.579574501	0.668692838	3.088929376	4.171521658	294.6819662	291.6070755	288.3102579
424200	0.494558277	0.579515538	0.668615139	3.093450909	4.237547759	294.6839395	291.5949737	288.2994022
424500	0.494557741	0.579456575	0.668537439	3.097971952	4.303607629	294.6859129	291.5828718	288.2885466
424800	0.494557206	0.579397612	0.66845974	3.102492503	4.369701552	294.6878863	291.57077	288.277691
425100	0.494542335	0.579343445	0.66839009	3.106932205	4.363744086	294.6853684	291.5601444	288.2688338
425400	0.494527465	0.579289279	0.668320439	3.111371483	4.357786546	294.6828505	291.5495189	288.2599765
425700	0.494512595	0.579235112	0.668250789	3.115810337	4.351828934	294.6803326	291.5388933	288.2511193
426000	0.494467323	0.579183667	0.668189288	3.118562462	4.346438316	294.6697865	291.5291349	288.2427292
426300	0.494422052	0.579132223	0.668127787	3.121314341	4.341048144	294.6592405	291.5193765	288.2343391
426600	0.494376781	0.579080778	0.668066286	3.124065975	4.33565842	294.6486945	291.5096181	288.225949
426900	0.494336018	0.579030412	0.668004198	3.125040453	4.304548763	294.6398203	291.5001577	288.2175456
427200	0.494295255	0.578980046	0.66794211	3.126014841	4.273440269	294.6309461	291.4906974	288.2091422
427500	0.494254492	0.57892968	0.667880021	3.126989139	4.242332937	294.6220719	291.481237	288.2007388
427800	0.494221935	0.578880871	0.667821243	3.127831441	4.202334341	294.6186327	291.4722346	288.1927058
428100	0.494189377	0.578832062	0.667762464	3.128673667	4.162335385	294.6151935	291.4632322	288.1846728
428400	0.49415682	0.578783253	0.667703685	3.129515818	4.122336069	294.6117543	291.4542297	288.1766398
428700	0.49412364	0.578735991	0.667646688	3.130451705	4.126209165	294.604771	291.4457227	288.1686027
429000	0.49409046	0.578688728	0.667589692	3.131387514	4.130081923	294.5977876	291.4372156	288.1605656
429300	0.49405728	0.578641465	0.667532695	3.132323245	4.133954343	294.5908043	291.4287085	288.1525286
429600	0.494029139	0.578595299	0.667478635	3.133051324	4.096633736	294.5851113	291.4205133	288.1447491
429900	0.494000997	0.578549132	0.667424575	3.133779342	4.059313032	294.5794183	291.4123181	288.1369697
430200	0.493972856	0.578502966	0.667370515	3.134507301	4.021992229	294.5737253	291.4041229	288.1291903
430500	0.493922514	0.578457024	0.667320905	3.134435901	3.997656025	294.5608651	291.3960424	288.1220385
430800	0.493872171	0.578411082	0.667271295	3.134364498	3.973319699	294.548005	291.3879619	288.1148867
431100	0.493821828	0.578365139	0.667221685	3.134293094	3.94898325	294.5351448	291.3798814	288.1077349
431400	0.493749083	0.578317519	0.66718062	3.131654015	4.036411252	294.514723	291.3712778	288.1024079
431700	0.493676338	0.5782699	0.667139554	3.129015127	4.123882856	294.4943013	291.3626743	288.0970809
432000	0.493603593	0.57822228	0.667098488	3.126376431	4.211398418	294.4738795	291.3540707	288.0917538
432300	0.493526457	0.578172265	0.667063518	3.121086629	4.217500493	294.4522907	291.3447035	288.0876285
432600	0.493449321	0.57812225	0.667028549	3.115797251	4.223602664	294.4307019	291.3353362	288.0835032
432900	0.493372186	0.578072235	0.66699358	3.110508297	4.229704932	294.409113	291.3259689	288.0793779
433200	0.493306065	0.578020423	0.666968567	3.103622604	4.167791559	294.3895371	291.3160031	288.0761192
433500	0.493239945	0.577968612	0.666943555	3.0967375	4.105870769	294.3699611	291.3060373	288.0728604
433800	0.493173825	0.577916801	0.666918542	3.089852984	4.043942559	294.3503852	291.2960715	288.0696017
434100	0.49315879	0.577866213	0.666897393	3.083861352	3.982132348	294.3460044	291.2863789	288.0676511
434400	0.493143754	0.577815626	0.666876244	3.077870217	3.920311722	294.3416237	291.2766863	288.0657004
434700	0.493128719	0.577765039	0.666855095	3.07187958	3.85848068	294.3372429	291.2669937	288.0637498
435000	0.49314062	0.577719565	0.666839706	3.069000924	3.827763968	294.3418915	291.2588604	288.0629587
435300	0.493152521	0.577674091	0.666824316	3.066122467	3.79704357	294.34654	291.250727	288.0621676
435600	0.493164423	0.577628616	0.666808927	3.063244209	3.766319488	294.3511886	291.2425937	288.0613765
435900	0.493182601	0.577589538	0.666797052	3.062866644	3.752587857	294.3559072	291.2364491	288.0611551
436200	0.493200779	0.57755046	0.666785177	3.062489096	3.738855309	294.3606257	291.2303045	288.0609337
436500	0.493218957	0.577511381	0.666773303	3.062111564	3.725121842	294.3653442	291.2241598	288.0607124
436800	0.493198239	0.577476825	0.666758648	3.062354586	3.788708104	294.3619086	291.2194822	288.0590238
437100	0.493177522	0.577442268	0.666743993	3.062597595	3.852282893	294.358473	291.2148046	288.0573352
437400	0.493156804	0.577407712	0.666729338	3.062840591	3.915846208	294.3550374	291.210127	288.0556467
437700	0.493116262	0.577373958	0.666706408	3.062170627	3.977838689	294.3449028	291.2057367	288.0506654
438000	0.49307572	0.577340204	0.666683478	3.061500688	4.039812942	294.3347682	291.2013464	288.0456842
438300	0.493035178	0.57730645	0.666660548	3.060830773	4.101768968	294.3246336	291.1969561	288.0407029
438600	0.493015395	0.577272003	0.666631847	3.060423636	4.091032358	294.3221314	291.1923265	288.033091
438900	0.492995611	0.577237557	0.666603146	3.060016513	4.080297378	294.3196292	291.1876969	288.0254792
439200	0.492975827	0.577203111	0.666574445	3.059609405	4.069564027	294.317127	291.1830673	288.0178673
439500	0.492986782	0.577169448	0.666546489	3.061623846	4.193743398	294.3237086	291.1786774	288.0096259
439800	0.492997736	0.577135784	0.666518533	3.063638203	4.317958153	294.3302902	291.1742874	288.0013846
440100	0.49300869	0.577102121	0.666490576	3.065652478	4.442208782	294.3368717	291.1698975	287.9931433
440400	0.492994517	0.57706926	0.666465205	3.069059588	4.436843374	294.3348666	291.1658323	287.9850903
440700	0.492980344	0.577036399	0.666439833	3.072466568	4.431478348	294.3328614	291.161767	287.9770373
441000	0.49296617	0.577003538	0.666414462	3.075873418	4.426113704	294.3308563	291.1577017	287.9689843
441300	0.492953746	0.576970578	0.666398647	3.078940486	4.366384804	294.3295391	291.1535883	287.961785
441600	0.492941321	0.576937618	0.666382833	3.082007436	4.306653623	294.3282219	291.149475	287.9545857
441900	0.492928897	0.576904658	0.666367019	3.085074268	4.24692016	294.3269047	291.1453617	287.9473864
442200	0.492927903	0.576872715	0.666356563	3.08836652	4.174316872	294.3307225	291.1415743	287.942168
442500	0.492926909	0.576840772	0.666346108	3.091658655	4.101703632	294.3345404	291.1377869	287.9369496
442800	0.492925916	0.576808829	0.666335652	3.094950672	4.029080438	294.3383583	291.1339994	287.9317312
443100	0.492908419	0.576778028	0.666331282	3.097666572	4.019802047	294.3356625	291.1306159	287.9279917
443400	0.492890923	0.576747227	0.666326912	3.100382385	4.010523501	294.3329666	291.1272323	287.9242521
443700	0.492873427	0.576716426	0.666322542	3.10309811	4.001244801	294.3302707	291.1238488	287.9205125
444000	0.492832929	0.576685276	0.666321885	3.103734047	3.97691029	294.3210198	291.1203726	287.9176376
444300	0.492792431	0.576654125	0.666321229	3.104369963	3.952574905	294.3117688	291.1168965	287.9147627
444600	0.492751934	0.576622975	0.666320573	3.105005856	3.928238646	294.3025179	291.1134204	287.9118879
444900	0.492725252	0.576591312	0.666324682	3.104054661	3.883961043	294.2974439	291.1097525	287.9101177
445200	0.49269857	0.576559649	0.666328792	3.103103497	3.839678657	294.2923699	291.1060847	287.9083476
445500	0.492671889	0.576527986	0.666332901	3.102152364	3.795391486	294.287296	291.1024168	287.9065775
445800	0.492645298	0.576496933	0.666342559	3.100800201	3.764323136	294.2844186	291.0989328	287.906095
446100	0.492618708	0.576465879	0.666352217	3.099448081	3.733251345	294.2815412	291.0954489	287.9056125
446400	0.492592118	0.576434826	0.666361876	3.098096004	3.702176111	294.2786638	291.0919649	287.9051299
446700	0.49255473	0.576404323	0.666376934	3.095843906	3.676575251	294.2702155	291.0886595	287.9058145
447000	0.492517341	0.576373819	0.666391993	3.093591877	3.65097155	294.2617672	291.0853541	287.9064991
447300	0.492479953	0.576343316	0.666407052	3.091339917	3.625365009	294.2533189	291.0820487	287.9071837
447600	0.49245209	0.576313176	0.666419208	3.088598043	3.716553342	294.2493536	291.078807	287.9063625
447900	0.492424227	0.576283035	0.666431363	3.085856252	3.807720658	294.2453883	291.0755653	287.9055414
448200	0.492396364	0.576252895	0.666443519	3.083114543	3.898866957	294.2414231	291.0723235	287.9047202
448500	0.492367975	0.576223042	0.666451498	3.081004856	3.887169492	294.2364674	291.0691807	287.9019247
448800	0.492339586	0.576193188	0.666459476	3.078895229	3.875472931	294.2315117	291.0660379	287.8991291
449100	0.492311196	0.576163335	0.666467455	3.076785665	3.863777273	294.2265561	291.062895	287.8963336
449400	0.492270162	0.576132596	0.666478789	3.074352779	3.954069224	294.2162094	291.0594611	287.8938401
449700	0.492229128	0.576101857	0.666490123	3.07191997	4.044403837	294.2058627	291.0560271	287.8913466
450000	0.492188094	0.576071118	0.666501456	3.069487239	4.134781481	294.195516	291.0525931	287.8888532
450300	0.492163539	0.576040016	0.666519806	3.066861656	4.092399113	294.191938	291.0489739	287.8880865
450600	0.492138983	0.576008915	0.666538155	3.06423616	4.05001006	294.18836	291.0453548	287.8873198
450900	0.492114427	0.575977814	0.666556505	3.061610752	4.007614321	294.184782	291.0417356	287.8865531
451200	0.49211202	0.575948645	0.666586029	3.060053888	3.969844397	294.1877828	291.0386822	287.8872987
451500	0.492109613	0.575919477	0.666615552	3.058497069	3.932069706	294.1907836	291.0356288	287.8880443
451800	0.492107206	0.575890309	0.666645076	3.056940294	3.894290246	294.1937843	291.0325754	287.8887899
452100	0.492087904	0.575863659	0.666679023	3.055587614	3.827233548	294.1908391	291.0303154	287.8913549
452400	0.492068602	0.575837009	0.666712971	3.054234964	3.760162144	294.1878939	291.0280555	287.8939199
452700	0.4920493	0.57581036	0.666746919	3.052882343	3.693076032	294.1849486	291.0257955	287.8964848
453000	0.492012533	0.575785195	0.666788772	3.049951817	3.636543709	294.1772418	291.023971	287.901179
453300	0.491975767	0.575760029	0.666830626	3.047021344	3.579997471	294.1695351	291.0221464	287.9058732
453600	0.491939	0.575734864	0.666872479	3.044090925	3.523437318	294.1618283	291.0203219	287.9105674
453900	0.491931799	0.575712281	0.666923824	3.040427993	3.446754072	294.1646834	291.0192155	287.9180197
454200	0.491924598	0.575689698	0.666975168	3.036765107	3.370044424	294.1675385	291.0181091	287.9254721
454500	0.491917397	0.575667115	0.667026513	3.033102266	3.293308371	294.1703937	291.0170027	287.9329244
454800	0.491932996	0.575649867	0.667088234	3.030401406	3.23707669	294.1802937	291.0175238	287.9433244
455100	0.491948595	0.575632619	0.667149956	3.027700543	3.180825368	294.1901937	291.0180449	287.9537245
455400	0.491964194	0.575615371	0.667211677	3.024999676	3.124554402	294.2000937	291.018566	287.9641245
455700	0.4919708	0.575604252	0.667283325	3.022526997	3.077350836	294.206287	291.02099	287.9772147
456000	0.491977406	0.575593133	0.667354973	3.020054275	3.030130736	294.2124804	291.023414	287.9903048
456300	0.491984013	0.575582014	0.667426621	3.017581509	2.982894102	294.2186738	291.0258379	288.003395
456600	0.491994119	0.575576386	0.667502168	3.014578675	3.013883017	294.225442	291.0299348	288.0171759
456900	0.492004225	0.575570759	0.667577714	3.011575746	3.044875884	294.2322103	291.0340318	288.0309567
457200	0.492014331	0.575565131	0.66765326	3.008572721	3.075872702	294.2389786	291.0381287	288.0447375
457500	0.492020087	0.575564452	0.667731107	3.005506853	3.047757905	294.2476021	291.0437398	288.0586115
457800	0.492025842	0.575563773	0.667808953	3.002440846	3.019637036	294.2562256	291.0493509	288.0724854
458100	0.492031597	0.575563095	0.667886799	2.999374702	2.991510095	294.2648491	291.054962	288.0863593
458400	0.492048204	0.575567093	0.667967988	2.996724118	2.970519442	294.276535	291.0619824	288.1005703
458700	0.492064812	0.575571092	0.668049176	2.994073381	2.949524203	294.2882209	291.0690028	288.1147813
459000	0.492081419	0.575575091	0.668130365	2.991422491	2.928524378	294.2999068	291.0760233	288.1289923
459300	0.492092115	0.575583102	0.668211879	2.989253005	2.957972055	294.3098966	291.0842762	288.1426358
459600	0.49210281	0.575591112	0.668293392	2.987083367	2.987421783	294.3198865	291.0925291	288.1562793
459900	0.492113506	0.575599123	0.668374906	2.984913579	3.016873563	294.3298763	291.100782	288.1699229
460200	0.492104447	0.575608634	0.668448209	2.982411649	3.115693835	294.3324235	291.1094961	288.1803851
460500	0.492095387	0.575618145	0.668521513	2.979909536	3.214493862	294.3349707	291.1182101	288.1908474
460800	0.492086327	0.575627657	0.668594816	2.97740724	3.313273644	294.3375179	291.1269242	288.2013096
461100	0.492044127	0.57563582	0.668679698	2.972729542	3.046028437	294.3305188	291.1351861	288.2146357
461400	0.492001927	0.575643984	0.66876458	2.968051527	2.778582412	294.3235196	291.1434481	288.2279618
461700	0.491959726	0.575652147	0.668849461	2.963373195	2.510935568	294.3165204	291.15171	288.2412879
462000	0.491930941	0.575658316	0.668934602	2.956715739	2.721812613	294.3144516	291.159246	288.2540923
462300	0.491902156	0.575664485	0.669019743	2.950057876	2.932632284	294.3123827	291.166782	288.2668967
462600	0.491873371	0.575670654	0.669104883	2.943399606	3.143394581	294.3103138	291.174318	288.2797012
462900	0.491868664	0.575675919	0.669176348	2.937850871	3.223189888	294.315957	291.1814967	288.2878678
463200	0.491863956	0.575681184	0.669247813	2.932301813	3.302963751	294.3216002	291.1886754	288.2960345
463500	0.491859249	0.575686449	0.669319277	2.926752431	3.382716167	294.3272434	291.1958541	288.3042012
463800	0.491844467	0.575691219	0.669402383	2.922093297	3.254151583	294.32709	291.2028346	288.3152192
464100	0.491829685	0.575695989	0.669485489	2.917433899	3.125450262	294.3269366	291.209815	288.3262372
464400	0.491814903	0.575700759	0.669568595	2.912774237	2.996611786	294.3267832	291.2167955	288.3372552
464700	0.491787174	0.575705867	0.669687449	2.905767478	2.750739657	294.3219508	291.2237833	288.3587823
465000	0.491759446	0.575710975	0.669806304	2.898760324	2.504592405	294.3171185	291.2307711	288.3803094
465300	0.491731718	0.575716083	0.669925158	2.891752774	2.258170023	294.3122862	291.2377589	288.4018365
465600	0.491714354	0.575724558	0.6700893	2.880612677	1.900562624	294.3097966	291.245661	288.4352383
465900	0.491696989	0.575733034	0.670253442	2.869471865	1.542658593	294.3073071	291.2535631	288.46864
466200	0.491679625	0.57574151	0.670417584	2.858330338	1.1844567	294.3048175	291.2614652	288.5020418
466500	0.491680053	0.575757007	0.670604199	2.843668866	1.188168391	294.3080002	291.2713931	288.5422482
466800	0.491680482	0.575772505	0.670790814	2.8290062	1.1918823	294.311183	291.281321	288.5824546
467100	0.491680911	0.575788003	0.67097743	2.814342341	1.195598426	294.3143657	291.2912488	288.622661
467400	0.491713636	0.575813243	0.67116318	2.798882796	1.284465019	294.3276256	291.3040207	288.6631775
467700	0.491746361	0.575838483	0.67134893	2.783421615	1.373359541	294.3408854	291.3167926	288.703694
468000	0.491779086	0.575863724	0.671534681	2.767958798	1.462281994	294.3541453	291.3295645	288.7442105
468300	0.491797308	0.575898505	0.671723034	2.753008422	1.430347326	294.3634477	291.3451852	288.7836984
468600	0.49181553	0.575933287	0.671911388	2.738056098	1.398396843	294.3727502	291.3608058	288.8231864
468900	0.491833752	0.575968068	0.672099741	2.723101826	1.366430545	294.3820526	291.3764264	288.8626743
469200	0.491850131	0.576011159	0.67231717	2.706848961	1.031050303	294.3890764	291.394416	288.9094862
469500	0.49186651	0.576054249	0.672534599	2.690593649	0.695187257	294.3961002	291.4124057	288.9562981
